,LACCESS_POP10,PCT_LACCESS_POP10,LACCESS_LOWI10,PCT_LACCESS_LOWI10,LACCESS_HHNV10,PCT_LACCESS_HHNV10,LACCESS_CHILD10,PCT_LACCESS_CHILD10,LACCESS_SENIORS10,PCT_LACCESS_SENIORS10,GROC09,GROCPTH09,SUPERC09,SUPERCPTH09,CONVS09,CONVSPTH09,SPECS09,SPECSPTH09,SNAPS12,SNAPSPTH12,WICS08,WICS12,PCH_WICS_08_12,WICSPTH08,WICSPTH12,PCH_WICSPTH_08_12,FFR09,FFRPTH09,FSR09,FSRPTH09,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12,REDEMP_SNAPS12,PCT_SNAP12,PC_SNAPBEN10,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_CAP09,SNAP_BBCE09,SNAP_REPORTSIMPLE09,PCT_NSLP09,PCT_FREE_LUNCH09,PCT_REDUCED_LUNCH09,PCT_SBP09,PCT_SFSP09,PC_WIC_REDEMP08,PC_WIC_REDEMP12,PCH_PC_WIC_REDEMP_08_12,REDEMP_WICS08,REDEMP_WICS12,PCH_REDEMP_WICS_08_12,PCT_WIC09,PCT_CACFP09,FDPIR12,FOODINSEC_10_12,VLFOODSEC_10_12,FOODINSEC_CHILD_01_07,FOODINSEC_CHILD_03_11,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,PCT_LOCLSALE07,PCT_LOCLSALE12,DIRSALES07,DIRSALES12,PCH_DIRSALES_07_12,PC_DIRSALES07,PC_DIRSALES12,PCH_PC_DIRSALES_07_12,FMRKT09,VEG_FARMS07,VEG_FARMS12,PCH_VEG_FARMS_07_12,VEG_ACRES07,VEG_ACRES12,PCH_VEG_ACRES_07_12,VEG_ACRESPTH07,VEG_ACRESPTH12,PCH_VEG_ACRESPTH_07_12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,PCH_FRESHVEG_FARMS_07_12,FRESHVEG_ACRES07,FRESHVEG_ACRES12,PCH_FRESHVEG_ACRES_07_12,FRESHVEG_ACRESPTH07,FRESHVEG_ACRESPTH12,PCH_FRESHVEG_ACRESPTH_07_12,ORCHARD_FARMS07,ORCHARD_FARMS12,PCH_ORCHARD_FARMS_07_12,ORCHARD_ACRES07,ORCHARD_ACRES12,PCH_ORCHARD_ACRES_07_12,ORCHARD_ACRESPTH07,ORCHARD_ACRESPTH12,PCH_ORCHARD_ACRESPTH_07_12,BERRY_FARMS07,BERRY_FARMS12,PCH_BERRY_FARMS_07_12,BERRY_ACRES07,BERRY_ACRES12,PCH_BERRY_ACRES_07_12,BERRY_ACRESPTH07,BERRY_ACRESPTH12,PCH_BERRY_ACRESPTH_07_12,SLHOUSE07,SLHOUSE12,PCH_SLHOUSE_07_12,GHVEG_FARMS07,GHVEG_FARMS12,PCH_GHVEG_FARMS_07_12,GHVEG_SQFT07,GHVEG_SQFT12,PCH_GHVEG_SQFT_07_12,GHVEG_SQFTPTH07,GHVEG_SQFTPTH12,PCH_GHVEG_SQFTPTH_07_12,CSA07,CSA12,PCH_CSA_07_12,AGRITRSM_OPS07,AGRITRSM_OPS12,PCH_AGRITRSM_OPS_07_12,AGRITRSM_RCT07,AGRITRSM_RCT12,PCH_AGRITRSM_RCT_07_12,FARM_TO_SCHOOL09,FARM_TO_SCHOOL13,PCT_DIABETES_ADULTS08,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,RECFAC09,RECFACPTH09,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,PERPOV10,PERCHLDPOV10,METRO13,POPLOSS10
1856,22116.43354,44.039972,9344.257959,18.60701718,1850.026628,9.12601928,5511.4730549999995,10.97487615,3361.5664380000003,6.693813972,12,0.23999520000000002,0,0.0,26,0.5199895999999999,3,0.059998800000000005,53.08333333,1.062920913,10,11,10.0,0.20566399999999999,0.2202599,7.096977000000001,33,0.6599868,46,0.9199815999999998,487.55718729999995,482.4102319,734.8056594999999,916.4179326,279807.2716,15.74875007,23.92520759,64,85.595,0.5,1,1,1,9.275093311000001,32.98011512,8.385661957,2.932284513,2.234327202,21.14276,19.51778,-7.68573,102802.4,88612.49,-13.8031,2.655693003,1.440967568,0,15.2,5.9,8.0,9.5,0.8691747,0.9561966999999999,0.8409151,58.0,84.0,44.82758621,9.602649007,12.74658574,0.5365972939,0.9378852645999999,395.0,814.0,106.0759494,7.932045464,16.33652437,105.95601029999999,2.0,26.0,64.0,146.15384619999998,759.0,348.0,118.1034483,15.24157597,15.23270516,-0.05820137676,26.0,62.0,138.4615385,757.0,344.0,-54.55746367,15.20141371,6.903887451,-54.58391185,8.0,19.0,137.5,12.0,95.0,691.6666667000001,0.2409735331,1.906596825,691.2059058,8.0,18.0,125.0,21.0,19.0,-9.523809523999999,0.4217036829,0.381319365,-9.576467912,0.0,0.0,0.0,0.0,3.0,,0.0,1508.0,,0.0,30.26471592,,1.0,13.0,1200.0,9.0,10.0,11.11111111,,201000.0,,0.0,1.0,8.8,29.1,26.0,2,0.0399992,85.09130011,1.417790079,11.25868695,0.7088950397,0.2051016548,0.02190406022,16.58535614,23.49907406,0,0,0,0.0
773,1054.8799789999998,4.912130286,375.94620430000003,1.7506226040000001,205.8534032,2.631386977,250.84425530000004,1.168075694,172.8889809,0.8050709237,4,0.186193735,0,0.0,9,0.41893590299999994,1,0.046548400000000004,19.08333333,0.9006670442,4,5,25.0,0.18797879999999997,0.23598260000000001,25.53687,9,0.41893590299999994,10,0.465484336,652.9673209,611.2947786000001,565.7680267000001,617.4356991000001,159664.9766,13.83781227,14.65269693,65,89.421,0.5,0,0,1,12.27079455,35.90814196,12.91380853,3.2832366489999996,0.8580418872,12.95111,11.34958,-12.36594,68896.66,48094.98,-30.19257,2.648824643,0.9536341646,0,13.0,4.5,6.2,7.8,0.7695072,0.9531476000000001,0.7468696,12.0,18.0,50.0,2.684563758,4.15704388,0.10830469720000001,0.12565834039999998,81.0,115.0,41.97530864,3.757305873,5.420692906,44.27073786,0.0,13.0,11.0,-15.38461538,1121.0,1545.0,-27.4433657,51.99925782,52.83997172,1.61678058,13.0,10.0,-23.07692308,,,,,,,1.0,3.0,200.0,,,,,,,1.0,2.0,100.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.0,1.0,-66.66666667,0.0,3.0,,0.0,,,0.0,0.0,9.5,29.4,32.9,0,0.0,92.80558789,4.405122235,1.36903376,0.1816065192,0.246798603,0.004656577416,14.83585565,21.37369034,0,0,1,0.0
2714,214.3562824,6.3663879539999995,71.89315654,2.135228884,0.0,0.0,51.4959031,1.529429851,29.87262116,0.8872177357,1,0.296120817,0,0.0,3,0.8883624520000001,0,0.0,4.083333333,1.175059952,1,1,0.0,0.3309067,0.28776979999999996,-13.035969999999999,2,0.592241635,2,0.592241635,784.2561465,728.7686454,658.5372404,688.3563724999999,57993.60735,15.22302696,9.454509455,56,76.67399999999999,1.0,1,1,1,13.13134268,31.09677419,13.03225806,6.169233189,0.740451795,,,,,,,4.004688507,1.224744981,0,18.4,6.2,12.6,12.8,1.0959379999999999,0.9748207,1.040049,1.0,0.0,-100.0,0.7299270073,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.0,1.0,-50.0,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.0,1.0,-50.0,20.0,15.0,-25.0,696000.0,236000.0,-66.09195402,0.0,0.0,9.6,27.8,27.7,0,0.0,36.2043362,1.930501931,60.91476091,0.0297000297,0.2079002079,0.0,10.36531037,29.99703,0,0,0,0.0
476,446.8071073,5.5878827829999995,281.51320110000006,3.5206753510000004,165.0591771,5.030758216000001,63.81710612,0.7981128829999999,124.4117712,1.5559251019999998,1,0.123869689,0,0.0,6,0.743218135,0,0.0,6.0,0.7754943777,1,1,0.0,0.1249531,0.1292491,3.4380330000000003,3,0.371609067,5,0.619348445,749.6665528,666.146008,711.7697982000001,649.8371362,233087.8833,19.39529709,19.80156745,62,92.59700000000001,1.0,0,1,1,13.13427904,53.63589479,10.26302218,5.744377651000001,0.6964343323000001,,,,,,,5.078871539,1.424865129,0,16.9,6.5,9.2,10.5,1.082025,0.9486629000000001,1.055159,3.0,2.0,-33.33333333,1.5075376880000002,1.333333333,,,,,,,,,0.0,1.0,2.0,100.0,,,,,,,1.0,0.0,-100.0,,0.0,,,0.0,,8.0,9.0,12.5,24.0,171.0,612.5,2.9408160760000004,22.06736353,650.3823074000001,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,3.0,,0.0,,,0.0,1.0,13.1,30.5,29.0,1,0.123869689,65.04502251,32.04102051,1.225612806,0.40020010009999996,0.33766883439999995,0.01250625313,17.45872936,20.64782391,0,0,1,0.0
2220,2368.5628030000003,31.91272976,932.6916251,12.56658078,76.10609392,2.374605115,557.1139347,7.5062508039999996,421.425421,5.678057411,2,0.269106566,0,0.0,4,0.538213132,0,0.0,6.0,0.8319467554000001,3,3,0.0,0.4437213,0.41597340000000005,-6.253458,7,0.941872982,14,1.8837459630000002,710.689107,531.0894069,778.4382937999999,746.2647453,332127.7183,21.01309785,22.97224468,92,100.0,0.0,0,1,1,8.124539131,36.52108434,11.44578313,3.628945303,0.9558358211,,,,,,,2.9602235639999996,1.069123552,1,13.6,5.8,9.5,10.4,0.9964433000000001,1.1305459999999998,0.8153738,25.0,38.0,52.0,4.7801147230000005,7.645875252000001,0.1043780806,0.07082949205,54.0,63.0,16.66666667,7.370001365,8.698053293,18.01969718,0.0,0.0,8.0,,0.0,4.0,-100.0,0.0,0.0,,0.0,8.0,,0.0,4.0,,0.0,0.5522573519,,0.0,1.0,,0.0,,,0.0,,,0.0,1.0,,0.0,,,0.0,,,0.0,1.0,,0.0,1.0,,0.0,,,0.0,,,9.0,1.0,-88.88888889,7.0,9.0,28.57142857,26000.0,,,0.0,1.0,9.8,24.8,31.7,1,0.134553283,89.57154406,0.2155753166,3.961196443,0.4580975478,3.058474805,0.013473457290000001,18.88978712,22.41983293,0,0,0,0.0
302,448.6515443,18.8588291,107.98216529999999,4.538972900000001,10.82979755,0.9908323467,79.17797105,3.328203911,100.93892650000001,4.242914102,1,0.418060201,0,0.0,0,0.0,0,0.0,1.0,0.4196391104,1,1,0.0,0.42589440000000006,0.4196391,-1.4687299999999999,1,0.418060201,4,1.6722408030000002,747.0957935,617.9516242000001,900.3162096000001,877.9232822,,9.512322867,8.266778759,52,80.983,0.0,0,0,1,7.778857766000001,13.68343195,4.437869822,2.132226333,0.2548187491,,,,,,,2.147968416,0.6862035668,0,14.1,5.8,8.0,8.8,0.9400685,1.079599,0.8055444,4.0,8.0,100.0,2.07253886,3.5398230089999996,0.008537643895,0.02073807807,6.0,21.0,250.0,2.5,8.845829822999999,253.8331929,0.0,0.0,2.0,,0.0,,,0.0,0.0,,0.0,2.0,,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,-100.0,0.0,4.0,,0.0,,,0.0,1.0,7.0,21.4,22.1,0,0.0,85.58217739,0.29424127780000003,12.14796133,0.7145859605,0.3362757461,0.0,23.91761244,19.335855399999996,0,0,0,0.0
2095,4990.542475,20.99513031,2405.186961,10.11858208,515.3971472000001,5.3928758729999995,1148.936978,4.833559015,828.8610565,3.487004865,3,0.126209508,0,0.0,15,0.631047539,0,0.0,29.83333333,1.264499357,4,5,25.0,0.1759789,0.21192729999999996,20.427670000000003,14,0.588977703,7,0.294488851,622.3082777000001,649.0934717,577.3736605,643.1449028,161804.2813,15.61232719,30.37792736,72,95.714,0.0,0,1,1,9.703633786000001,47.50554324,9.756097561,3.148316525,0.5632504508,20.70579,16.536379999999998,-20.13646,117660.7,78028.56,-33.6834,2.6309307790000003,1.0726917440000001,0,16.1,7.1,8.2,8.6,0.795895,0.9343761,0.7880003000000001,76.0,74.0,-2.631578947,13.79310345,12.58503401,2.7137504260000003,2.417460975,478.0,350.0,-26.77824268,20.24394376,14.82736708,-26.75652896,0.0,66.0,50.0,-24.24242424,993.0,718.0,38.30083565,42.05488735,42.06735861,0.02965473417,60.0,50.0,-16.66666667,956.0,,,40.48788751,,,14.0,16.0,14.28571429,70.0,42.0,-40.0,2.964594274,1.77928405,-39.98220716,11.0,12.0,9.090909091,10.0,11.0,10.0,0.42351346770000003,0.4660029655,10.03262021,0.0,0.0,0.0,4.0,5.0,25.0,6950.0,15220.0,118.9928058,294.3418601,644.7786486,119.0577475,1.0,2.0,100.0,4.0,7.0,75.0,10000.0,33000.0,230.0,0.0,1.0,10.4,30.1,34.3,0,0.0,97.12663021,0.8498106857,0.4838031132,0.2145561632,0.21034917960000002,0.004206983593,15.67101388,22.77660917,0,0,0,0.0
1570,3998.318825,15.73274111,1859.058534,7.315096145,258.379733,2.7657860519999997,944.1954239,3.715257039,669.0965738,2.632787337,3,0.118277874,1,0.039425999999999996,12,0.47311149700000005,1,0.039425999999999996,22.25,0.8784050533,3,3,0.0,0.1170001,0.1184366,1.227797,11,0.433685539,17,0.6702412870000001,623.5205427999999,567.2954634,617.3390065000001,642.5256642999999,375188.5088,15.67025567,22.85157787,85,92.96799999999999,0.0,0,0,1,10.77667438,41.86224489999999,11.70918367,3.936181228,0.5794995640999999,,,,,,,2.507607414,1.05044108,0,20.9,6.9,8.3,9.0,0.9485940999999999,1.038527,0.8449965,38.0,22.0,-42.10526316,3.8,2.689486553,0.26064773739999997,0.1062496595,94.0,39.0,-58.51063829999999,3.672305348,1.5409538109999998,-58.03851628,0.0,11.0,12.0,9.090909091,13.0,14.0,-7.142857143,0.5078720163,0.5136512703,1.137935122,11.0,12.0,9.090909091,12.0,14.0,16.66666667,0.4688049381,0.5531629065,17.99425764,10.0,6.0,-40.0,285.0,,,11.13411728,,,2.0,7.0,250.0,,5.0,,,0.1975581809,,0.0,0.0,0.0,0.0,3.0,,0.0,9000.0,,0.0,355.6047256,,3.0,3.0,0.0,5.0,12.0,140.0,,69000.0,,0.0,1.0,9.5,31.6,33.0,4,0.157703832,89.97009522,5.811757299,1.625088534,0.4131581018,0.2596993783,0.0118045172,14.18509483,23.13291886,0,0,0,0.0
1881,7566.6744,14.80034112,1341.662026,2.624277801,570.1193252999999,2.801569166,1728.650812,3.3812240819999997,1325.965595,2.593575735,12,0.23421032100000003,0,0.0,18,0.35131548100000004,2,0.0390351,33.75,0.6686081065,12,9,-25.0,0.23887729999999996,0.1782955,-25.36105,21,0.40986806200000003,35,0.683113436,487.55718729999995,482.4102319,734.8056594999999,916.4179326,144137.915,15.74875007,15.30888346,64,85.595,0.5,1,1,1,9.275093311000001,30.07026896,9.983038527,2.932284513,2.234327202,11.7073,8.599003,-26.55005,49009.66,48228.94,-1.592997,2.655693003,1.440967568,0,15.2,5.9,8.0,9.5,0.8691747,0.9561966999999999,0.8409151,80.0,99.0,23.75,14.15929204,18.47014925,2.091913269,2.702187874,767.0,993.0,29.465449800000002,14.87443033,19.71098495,32.51589819,2.0,21.0,27.0,28.57142857,208.0,249.0,-16.46586345,4.0337438180000005,4.128786375,2.356187225,21.0,27.0,28.57142857,,248.0,,,4.922783755,,7.0,9.0,28.57142857,6.0,72.0,1100.0,0.1163579948,1.429195284,1128.274247,16.0,21.0,31.25,29.0,36.0,24.13793103,0.5623969746999999,0.7145976418000001,27.06285311,1.0,1.0,0.0,5.0,4.0,-20.0,19080.0,,,370.0184233,,,6.0,9.0,50.0,9.0,13.0,44.44444444,86000.0,190000.0,120.93023259999998,0.0,1.0,7.9,28.4,29.3,3,0.058552599999999996,96.04889976,0.6826405868000001,1.3574572130000002,0.7256723716,0.1427872861,0.02347188264,15.71051345,23.42689487,0,0,1,1.0
122,3546.293151,13.65534521,1253.957763,4.828485801,348.7522914,3.1481521160000003,800.2805752,3.0815578560000003,731.382411,2.8162588019999997,9,0.347893313,1,0.0386548,15,0.579822188,3,0.115964438,22.16666667,0.8589067989,4,4,0.0,0.1578906,0.1549907,-1.8366419999999999,17,0.657131813,24,0.9277155009999999,576.2104436000001,622.6752882000001,444.92182239999994,472.1275274,191159.7943,16.85230461,14.35309973,73,76.75,0.0,0,0,1,12.18051878,41.73652695,11.70658683,5.37327173,0.6054439426,17.58781,15.819770000000002,-10.05269,111392.4,102069.1,-8.369769999999999,3.2569174060000003,1.5218813269999998,0,14.9,6.4,11.2,11.5,1.053402,0.9502338,1.025548,12.0,14.0,16.66666667,1.325966851,1.756587202,0.02138198924,0.03342315807,12.0,16.0,33.33333333,0.46975924840000005,0.6199868253,31.97969543,1.0,2.0,5.0,150.0,,27.0,,,,,2.0,5.0,150.0,,,,,,,6.0,8.0,33.33333333,13.0,12.0,-7.692307692000001,0.5089058524,0.464990119,-8.629441624,4.0,0.0,-100.0,5.0,0.0,-100.0,0.1957330202,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,-100.0,5.0,7.0,40.0,,150000.0,,0.0,0.0,11.9,28.4,31.8,1,0.0386548,95.8567578,0.2579899884,1.9907585680000002,0.196380439,0.4851752022,0.0269541779,23.55795148,19.876780899999996,0,0,0,0.0
2951,3256.4451879999997,15.50245258,1148.6703,5.4682962,96.55842217,1.08456051,791.3194915,3.767111737,506.3867694,2.410676804,8,0.381224684,1,0.047653100000000004,16,0.762449369,0,0.0,27.41666667,1.298937161,6,5,-16.66667,0.27259099999999997,0.2368882,-13.097560000000001,20,0.9530617109999999,26,1.238980224,721.8231507999999,635.0676982000001,739.1472646000001,738.3726242,398528.81799999997,11.1674306,,65,83.571,1.0,1,0,1,9.549006101,45.41323488,7.668276057999999,2.973591167,0.6571190434,23.88024,23.96106,0.3384152,87604.66,101149.2,15.46098,2.031692629,0.7474066265,0,12.7,5.6,6.2,6.2,1.062503,0.9009971999999999,1.090935,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,10.6,26.8,29.7,1,0.047653100000000004,79.5201371,10.35894506,6.364848138999999,0.7331238694,0.2380272303,0.023802723030000004,16.98086261,23.30762639,0,0,1,0.0
993,1601.293408,8.583262262,829.0779183999999,4.444028293,306.9779494,4.2138359560000005,390.61169739999997,2.093759099,258.1672638,1.3838296730000001,3,0.160179401,0,0.0,11,0.58732447,0,0.0,21.25,1.137884873,5,5,0.0,0.2791892,0.26773759999999996,-4.101735,9,0.480538203,10,0.533931336,666.2345127,677.7319606000001,534.383583,573.6851357999999,238682.9689,19.35966372,19.36821041,82,88.374,0.0,1,0,1,13.22995017,51.61290323,12.13517665,5.534903699,1.282117552,18.76414,18.41408,-1.8655669999999998,67209.4,68776.6,2.3318209999999997,3.2861447999999998,1.060774254,0,15.6,6.2,8.0,10.0,0.9703046000000001,0.9722158999999999,0.9232891,38.0,20.0,-47.36842105,2.668539326,1.609010459,0.39218993799999996,0.3410219416,186.0,182.0,-2.150537634,10.05785973,9.738869863,-3.171548185,0.0,11.0,23.0,109.0909091,27.0,68.0,-60.29411765,1.460011896,1.444777397,-1.043450342,11.0,23.0,109.0909091,27.0,66.0,144.4444444,1.460011896,3.531678082,141.8937881,8.0,9.0,12.5,24.0,19.0,-20.83333333,1.297788352,1.016695205,-21.65939819,4.0,17.0,325.0,,12.0,,,0.6421232877,,2.0,1.0,-50.0,0.0,6.0,,0.0,16896.0,,0.0,904.109589,,0.0,1.0,,0.0,6.0,,0.0,19000.0,,0.0,1.0,12.9,32.6,34.3,1,0.053393100000000006,94.114494,2.685463122,1.70990566,0.23048885079999998,0.19296740989999997,0.02144082333,15.32482847,22.54502573,0,0,0,0.0
3051,3779.529282,25.17336674,1185.020457,7.892769792,198.4697582,2.9684379030000003,611.6746712,4.074028715,1005.330619,6.695954567,5,0.33375609100000003,0,0.0,13,0.867765837,2,0.133502436,11.66666667,0.7726781023,6,6,0.0,0.4024145,0.3973773,-1.251741,7,0.46725852700000003,33,2.202790201,510.5596443,495.4132671,558.8067883,589.648556,116826.2477,14.600071900000001,9.463389725,66,100.0,1.0,0,1,1,10.51943013,40.64362336,12.75327771,2.4002373919999997,0.7932412507,12.24691,10.60875,-13.37609,30433.56,26696.92,-12.278039999999999,2.261646531,1.138312513,19,14.2,4.9,7.1,7.7,0.795895,0.9343761,0.7880003000000001,73.0,84.0,15.06849315,19.06005222,23.86363636,5.6587473,6.518614345,917.0,907.0,-1.0905125409999998,60.11143887,60.09010203,-0.0354954824,5.0,22.0,25.0,13.63636364,33.0,35.0,-5.714285714,2.1632251719999998,2.186299192,1.066649,22.0,25.0,13.63636364,33.0,35.0,6.0606060610000005,2.1632251719999998,2.318802173,7.191900454,45.0,32.0,-28.88888889,460.0,302.0,-34.34782609,30.15404785,20.00795018,-33.64754783,27.0,29.0,7.407407407000001,161.0,63.0,-60.86956522,10.55391675,4.1738439110000005,-60.45218083,0.0,0.0,0.0,1.0,8.0,700.0,,14763.0,,,978.0707566,,3.0,14.0,366.6666667,4.0,10.0,150.0,6000.0,13000.0,116.66666670000001,0.0,1.0,9.0,28.2,28.7,2,0.133502436,86.28613294,0.2930598108,1.052351139,0.3197016118,9.278007192999999,0.006660450246,20.72732117,19.00226455,0,0,0,0.0
1978,506.4467097,11.49186997,257.7818496,5.849372581,68.16907496,4.273923195,84.95541542,1.92773804,126.62986240000001,2.8733801310000002,2,0.45892611299999997,0,0.0,4,0.9178522259999999,0,0.0,6.0,1.3831258640000001,1,1,0.0,0.24366469999999998,0.230521,-5.394182,0,0.0,1,0.22946305600000003,746.0213064,644.8528183999999,665.1112958,642.7799577000001,197630.865,16.96116395,24.46864836,65,84.21,0.0,1,0,1,10.25076102,58.5,11.33333333,3.913159996,0.565692956,,,,,,,2.9319091889999997,1.358123605,0,16.6,6.7,10.0,10.2,1.062503,0.9009971999999999,1.090935,7.0,6.0,-14.28571429,10.29411765,7.692307692000001,0.06637168142000001,0.05205622072,24.0,31.0,29.16666667,5.452067242,7.493352671,37.44057691,0.0,9.0,9.0,0.0,2478.0,3652.0,-32.14676889,562.9259427999999,598.9847716,6.405607927999999,6.0,6.0,0.0,156.0,217.0,39.1025641,35.43843707,52.4534687,48.01292898,4.0,2.0,-50.0,30.0,,,6.815084053,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,11.5,31.5,30.8,0,0.0,53.32425686,38.05309735,5.445881552,1.8152938509999998,0.1588382119,0.022691173130000002,16.83685047,18.03948264,1,1,0,0.0
1612,10736.59978,11.80780374,3636.775397,3.9996210160000003,452.09615030000003,1.205461152,2566.08037,2.82210141,1623.214596,1.785164741,14,0.15399846,1,0.0109999,43,0.47299527,10,0.1099989,61.41666667,0.6702461631000001,14,14,0.0,0.15711979999999998,0.15278339999999999,-2.759934,75,0.82499175,98,1.07798922,549.1850431,513.3804876,745.8243506,770.1269227000001,335198.6854,12.56606206,16.49565224,70,73.941,0.0,0,1,1,8.887484884,27.94733692,9.545182525,2.625055257,0.6883154579,11.01502,12.0379,9.286228,70105.86,78790.61,12.38805,2.120331614,1.409349234,0,14.1,5.6,8.4,9.0,0.9400685,1.079599,0.8055444,100.0,88.0,-12.0,9.140767824,8.502415459,1.407904549,2.927012141,472.0,1015.0,115.0423729,5.348744971,11.07885086,107.12991389999999,3.0,28.0,23.0,-17.85714286,297.0,290.0,2.413793103,3.3656297810000004,3.2417918269999997,-3.679488299,28.0,22.0,-21.42857143,297.0,287.0,-3.3670033669999997,3.3656297810000004,3.132640587,-6.922603171,25.0,17.0,-32.0,84.0,79.0,-5.952380952,0.9518952915000001,0.8622947956999999,-9.412852091,18.0,10.0,-44.44444444,17.0,3.0,-82.35294118,0.1926454757,0.032745371989999994,-83.00226264,2.0,2.0,0.0,7.0,8.0,14.28571429,34300.0,50696.0,47.80174927,388.6905774,553.3531260999999,42.363401200000006,16.0,7.0,-56.25,11.0,31.0,181.81818180000002,318000.0,,,0.0,1.0,6.3,21.9,23.1,12,0.13199868,93.96335562,0.1979588246,2.276526482,0.5740805912,1.027186345,0.05498856238,14.41030266,23.374538100000002,0,0,0,0.0
2017,4944.006611,55.166331299999996,1291.130214,14.40671964,67.19286569,1.724220315,992.893884,11.07893198,1053.0814269999998,11.75051805,2,0.225733634,0,0.0,9,1.0158013540000002,0,0.0,5.666666667,0.608729903,6,4,-33.33333,0.7174459,0.4296917,-40.10814,1,0.112866817,14,1.58013544,491.93397699999997,585.3395975,564.3849267999999,727.6604239,66164.39471000001,8.323863434,7.643383172999999,71,70.306,0.0,0,1,1,12.51058988,19.984973699999998,10.89406461,3.127956663,0.3280543686,4.672725,7.005586,49.925059999999995,6513.0,16303.75,150.3263,2.252938885,2.5525474459999997,1,13.2,5.0,5.3,5.8,0.9485940999999999,1.038527,0.8449965,9.0,6.0,-33.33333333,0.8991008991,0.6912442395999999,0.01774351444,0.008861441143,29.0,26.0,-10.34482759,3.29134037,2.7742210839999997,-15.71151044,1.0,8.0,7.0,-12.5,,,,,,,7.0,6.0,-14.28571429,9.0,11.0,22.22222222,1.02145046,1.17370892,14.90610329,3.0,1.0,-66.66666667,,,,,,,3.0,1.0,-66.66666667,,,,,,,2.0,1.0,-50.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,3.0,,7.0,7.0,0.0,12000.0,,,0.0,1.0,9.1,29.0,33.4,1,0.112866817,90.5489846,0.06694934166000001,1.238562821,0.1338986833,6.527560812000001,0.02231644722,21.65811203,19.71658112,0,0,0,1.0
1875,3933.612275,12.01139661,961.5145263,2.936011867,489.19891900000005,3.71562296,593.6309982999999,1.8126690840000002,427.845999,1.3064398879999999,2,0.0610203,1,0.0305101,18,0.549182329,2,0.0610203,23.16666667,0.7217254951000001,3,4,33.33333,0.0943307,0.1246145,32.1038,13,0.39663168200000004,31,0.94581401,487.55718729999995,482.4102319,734.8056594999999,916.4179326,219204.5301,15.74875007,13.95971378,64,85.595,0.5,1,1,1,9.275093311000001,24.69383658,12.18630797,2.932284513,2.234327202,,10.94025,,,87792.76,,2.655693003,1.440967568,0,15.2,5.9,8.0,9.5,0.8691747,0.9561966999999999,0.8409151,101.0,121.0,19.8019802,19.23809524,22.7443609,6.030779733999999,6.706329114,2120.0,2649.0,24.95283019,64.44944367,82.59798572,28.15934633,1.0,48.0,57.0,18.75,891.0,824.0,8.131067961,27.08700675,27.78210845,2.566181285,47.0,57.0,21.27659574,865.0,816.0,-5.664739883999999,26.29658904,25.44354713,-3.243926094,23.0,20.0,-13.04347826,174.0,230.0,32.18390805,5.28971849,7.1715880389999995,35.57598676,15.0,26.0,73.33333333,95.0,55.0,-42.10526316,2.888064693,1.714944966,-40.61957926,1.0,1.0,0.0,2.0,8.0,300.0,,27788.0,,,866.4525583999999,,7.0,22.0,214.28571430000002,12.0,4.0,-66.66666667,69000.0,4000.0,-94.20289855,1.0,1.0,8.9,26.1,26.2,1,0.0305101,93.8715686,1.203090171,2.821460197,0.6626156524,0.164890531,0.009160585056,15.939418,19.945647199999996,0,0,1,0.0
